id,name,website,lat,long,primary_poc,sales_rep_id
3871.0,Air Products & Chemicals,www.airproducts.com,34.05863026,-118.25017603,Delphia Jamerson,321970.0
3881.0,Western Refining,www.wnr.com,34.05903714,-118.24556002,Delora Musson,321980.0
3891.0,Universal Health Services,www.uhsinc.com,34.05458082,-118.24857583,Tasha Delillo,321990.0
3901.0,Owens & Minor,www.owens-minor.com,34.06099261,-118.24172395,Emogene Howarth,321900.0
3911.0,Charter Communications,www.charter.com,34.05973233,-118.2424699,Natacha Rita,321910.0
3921.0,Advance Auto Parts,www.advanceautoparts.com,34.05090377,-118.25188254,Maxwell Vandergriff,321920.0
3931.0,MasterCard,www.mastercard.com,34.05404776,-118.23645186,Lea Quillen,321930.0
3941.0,Applied Materials,www.appliedmaterials.com,34.05320242,-118.24111858,Myung Gomes,321940.0
3951.0,Eastman Chemical,www.eastman.com,34.05718185,-118.23511725,Mistie Martines,321950.0
3961.0,Sonic Automotive,www.sonicautomotive.com,34.04566954,-118.24916302,Keena Caffrey,321960.0
3971.0,Ally Financial,www.ally.com,34.06060801,-118.24101023,Elodia Olague,321970.0
3981.0,CST Brands,www.cstbrands.com,34.05521925,-118.24244735,Shasta Rodas,321980.0
3991.0,eBay,www.ebay.com,34.04517853,-118.2447716,Monet Maclaren,321990.0
4001.0,Lennar,www.lennar.com,34.05021492,-118.24193633,Sherell Yankey,321900.0
4011.0,GameStop,www.gamestopcorp.com,38.58637617,-121.58734117,Sage Battiste,321910.0
4021.0,Reliance Steel & Aluminum,www.rsac.com,38.66020072,-121.71039693,Terrance Kimzey,321920.0
4031.0,Hormel Foods,www.hormelfoods.com,38.72909817,-121.33847514,Keturah Cuadrado,321930.0
4041.0,Celgene,www.celgene.com,38.43307208,-121.58452875,Carisa Tinajero,321940.0
4051.0,Genworth Financial,www.genworth.com,38.50917373,-121.08355856,Tangela Vahle,321950.0
4061.0,PayPal Holdings,www.paypal.com,38.71633626,-121.85728614,Birgit Lacasse,321960.0
4071.0,Priceline Group,www.pricelinegroup.com,38.64198678,-121.0967745,Dominick Yearwood,321970.0
4081.0,MGM Resorts International,www.mgmresorts.com,38.36478573,-121.75064793,Glennis Vann,321980.0
4091.0,Autoliv,www.autoliv.com,38.28162865,-121.56130477,Nia Waldeck,321990.0
4101.0,Fidelity National Financial,www.fnf.com,38.91434334,-121.62078113,Tegan Metzgar,321900.0
4111.0,Republic Services,www.republicservices.com,38.71182916,-121.21921051,Gail Widmer,321910.0
4121.0,Corning,www.corning.com,38.4041863,-121.43552833,Chad Winer,321920.0
4131.0,Peter Kiewit Sons’,www.kiewit.com,38.25579152,-121.6499573,Haley Klos,321930.0
4141.0,Univar,www.univar.com,38.62744839,-121.27120237,Sterling Tarlton,321940.0
4151.0,Mosaic,www.mosaicco.com,38.6431842,-121.90928853,Lorette Blasi,321950.0
4161.0,Core-Mark Holding,www.core-mark.com,38.60488242,-121.39945801,Marita Demasi,321960.0
4171.0,Thrivent Financial for Lutherans,www.thrivent.com,38.27652691,-121.33590973,Janyce Mun,321970.0
4181.0,Cameron International,www.c-a-m.com,38.65683131,-121.93403154,Antwan Seagraves,321980.0
4191.0,HD Supply Holdings,www.hdsupply.com,38.71758605,-121.47242887,Stephnie Mccrum,321990.0
4201.0,Crown Holdings,www.crowncork.com,38.51520637,-121.16934096,Jung Soden,321930.0
4211.0,EOG Resources,www.eogresources.com,38.60820336,-121.28114537,Alida Desrosier,321940.0
4221.0,Veritiv,www.veritivcorp.com,38.35550601,-121.47549385,Karren Dively,321950.0
4231.0,Anadarko Petroleum,www.anadarko.com,38.91765157,-121.45070047,Lacey Kight,321970.0
4241.0,Laboratory Corp. of America,www.labcorp.com,38.2849649,-121.29936848,Domenic Mally,321980.0
4251.0,Pacific Life,www.pacificlife.com,38.64129394,-121.42105365,Kyoko Randall,321990.0
4261.0,News Corp.,www.newscorp.com,36.1754637,-115.14868577,Sharie Sanborn,321960.0
4271.0,Jarden,www.jarden.com,36.17088498,-115.15668806,Chantal Dahmen,321970.0
4281.0,SunTrust Banks,www.suntrust.com,36.16116503,-115.12947125,Monserrate Winsett,321930.0
4291.0,Avis Budget Group,www.avisbudgetgroup.com,36.16329251,-115.12907185,Tamara Tuma,321940.0
4301.0,Broadcom,www.broadcom.com,36.16186362,-115.14749291,Sung Shields,321950.0
4311.0,American Family Insurance Group,www.amfam.com,36.16734706,-115.14358358,Jodee Lupo,321930.0
4321.0,Level 3 Communications,www.level3.com,36.16847701,-115.1495137,Serafina Banda,321940.0
4331.0,Tenneco,www.tenneco.com,36.16962748,-115.1357577,Angeles Crusoe,321910.0
4341.0,United Natural Foods,www.unfi.com,36.17010987,-115.14713633,Savanna Gayman,321920.0
4351.0,Dean Foods,www.deanfoods.com,36.17621316,-115.13949052,Anabel Haskell,321910.0
4361.0,Campbell Soup,www.campbellsoupcompany.com,36.17162482,-115.15725318,Barrie Omega,321920.0
4371.0,Mohawk Industries,www.mohawkind.com,36.18032753,-115.13596405,Kym Hagerman,321910.0
4381.0,BorgWarner,www.borgwarner.com,36.1616686,-115.15042141,Jamel Mosqueda,321970.0
4391.0,PVH,www.pvh.com,36.16542263,-115.14697955,Parker Hoggan,321980.0
4401.0,Ball,www.ball.com,36.15614254,-115.13748599,Tuan Trainer,321990.0
4411.0,O’Reilly Automotive,www.oreillyauto.com,45.53170724,-122.64535975,Chantell Drescher,321970.0
4421.0,Eversource Energy,www.eversource.com,45.50830191,-122.66577523,Paige Bartos,321980.0
4431.0,Franklin Resources,www.franklinresources.com,45.53389437,-122.68221497,Dominique Favela,321970.0
4441.0,Masco,www.masco.com,45.54969277,-122.64617499,Terrilyn Kesler,321980.0
4451.0,Lithia Motors,www.lithia.com,45.50439475,-122.64053469,Nannie Brinkman,321960.0
4461.0,KKR,www.kkr.com,45.54535285,-122.65524711,Buffy Azure,321970.0
4471.0,Oneok,www.oneok.com,45.51351286,-122.68150011,Esta Engelhardt,321960.0
4481.0,Newmont Mining,www.newmont.com,45.49411669,-122.66946042,Khadijah Riemann,321970.0
4491.0,PPL,www.pplweb.com,45.49172048,-122.67187978,Deanne Hertlein,321960.0
4501.0,SpartanNash,www.spartannash.com,45.55565141,-122.65714478,Jewell Likes,321970.0
